Product name,Reviews,Reviews_title
Lonehand Whiskey 1.75l,"I have tried this before simply because it was priced at a point where you don't mind buying some to try it. I was very impressed. I now buy a bottle whenever I see some. We don't have this brand back home, so it feels like a treat whenever I find some.",Really Good Taste At A Really Good Price
Lonehand Whiskey 1.75l,"Fits my taste buds very well. I like my whiskey neat and this one is perfect and enjoyable. Not overpowering, and some really nice subtle hints.",Another Great Find
Lonehand Whiskey 1.75l,"It's marketed as such, and I took the bait and tried it. It's tolerable.",It'S Not Like Jack Daniels
Lonehand Whiskey 1.75l,"I was looking for a pretty cheap whiskey, but I was afraid that going with the cheapest bottle would leave me unsatisfied with my purchase. This was a wonderful ""middle of the road"" whiskey. And, for what its worth, I made my decision based on it being a staff recommendation; those work!.","Low Price, Full Flavor."
Lonehand Whiskey 1.75l,I bought this a month ago and taste horrible .... way too much taste of straight pepper.. not even worth $5..,Horrible
Lonehand Whiskey 1.75l,El Padrino Reposado is a very smooth tequila. We have tried many different brands but a friend recommended this one to us & we haven't gone back to any other. When we share it with others they love it too.,El Padrino Tequila
Lonehand Whiskey 1.75l,OK mixer for the price. Not to bad for sipping if you're in a pinch,It'S OK..
Lonehand Whiskey 1.75l,Waste of money! Don’t buy it!,Terrible Taste
Lonehand Whiskey 1.75l,"Excellent price to quality ratio! I bought it on sale to use for cooking and mix in long drinks but I've found out it's actually pretty good straight as well, I've got 3 bottles so far.",Excellent Price/Quality Ratio
Lonehand Whiskey 1.75l,"I was slightly disappointed in the produce. It's color was not clear, but cloudy and the after taste was more bitter than I anticipated. Jack Daniels or Jim Bean is is not, but a good inexpensive whisky for mixing.",Nice Catchy Name
Lonehand Whiskey 1.75l,it was alot cheaper in price than jack although the flavor was good it is no where near the flavor of jack maybe because im used to drinking jack ok for the price,Not Jack Daniels
Lonehand Whiskey 1.75l,"I've been a bourbon/sour mash drinker for over 50 years, and I'm telling you that this stuff is awful.",Nasty
Lonehand Whiskey 1.75l,,
Lonehand Whiskey 1.75l,Not bad for the price.,Who Named This?
Lonehand Whiskey 1.75l,"Bought when Total Wines was running a 10% off sale. Right on the very first sip I got a strange taste and hasn't changed. Maybe it should stay in the charred, white oak barrels a little longer. I don't know. I won't buy it again.",Strange Lingering Taste
Lonehand Whiskey 1.75l,"I have purchased several cases of Lonehand over that past year since I live a few hours away from a Total wine. Those bottles tasted great, however this last case I bought last week was not good. I was extremely disappointed in the taste and flavor. I don't even know where to begin to inform the company there is something wrong with this batch.",What Happened?
Lonehand Whiskey 1.75l,,2 Ratings-Only Reviews
Lonehand Whiskey 1.75l,,1 Review In Another Language
Lonehand Whiskey 1.75l,I bought this a month ago and have been really enjoying it. I love sour mash Whiskey. I sip it neat. It is a very good sipping whiskey.,I Love This Whiskey
Lonehand Whiskey 1.75l,I bought this as a substitute for Jack and I really like it!,Very Smooth
Lonehand Whiskey 1.75l,,
Lonehand Whiskey 1.75l,,
Lonehand Whiskey 1.75l,,
Lonehand Whiskey 1.75l,I have bought several bottles and all my guests have enjoyed the whiskey. Good whiskey for the price.,Good Whiskey
Lonehand Whiskey 1.75l,,
Lonehand Whiskey 1.75l,,
Lonehand Whiskey 1.75l,"It was ok but it had a taste that didn’t prefer,",Smooth
Lonehand Whiskey 1.75l,"Perfect for an old fashioned, whiskey on ice, or used in a mixed drink. Love it, and love the price even more!",Classic And Smooth
Lonehand Whiskey 1.75l,"Tried this a couple of weeks ago, no impressed. Very strong charcoal taste, not good alone or with cola.",Too Much Charcoal Taste
Lonehand Whiskey 1.75l,,Tastes Amazing And Satisfying
Lonehand Whiskey 1.75l,flavors of anise is strong,Lonehand
Lonehand Whiskey 1.75l,,
Lonehand Whiskey 1.75l,I bought this whiskey on a suggestion by one of the store employees and I’ve already bought three since. It’s super smooth and has that charcoal flavor jack has. It’s exactly what I look for in whiskey.,Excellent Taste
Lonehand Whiskey 1.75l,I bought this 2 weeks ago because they had a sign that said Gold Medal Award. I normal drink Jack but thought I'd try something different. It was fools Gold and not sure who awarded it a medal. I choked it down with lots and lots of Coke only because I didn't want to waste money on something and then throw it out.,No No And No
Lonehand Whiskey 1.75l,"Bought this on sale as a well filler for the bar, but I found it to be better than its price. It was great on a Tuesday evening enjoying a movie and excel din our whisky-based cocktails.","Fine On Its Own, Excelled In Cocktails"
Lonehand Whiskey 1.75l,It's OK it sure is not top shelf,OK If You Are Not Looking For Something Great
Lonehand Whiskey 1.75l,I went to Total Wine yesterday intending to buy Jack Daniels but saw this whiskey and thought why not give it a try. So glad I did. I'm a convert and look forward to saving money in the future.,Like Jack Daniels But Less Expensive
Lonehand Whiskey 1.75l,Good alternative for Jack!,Longhand
Lonehand Whiskey 1.75l,Perfect !,Delivery
Lonehand Whiskey 1.75l,I'm not sure why I put a question mark as this is for SURE the worst bourbon I've ever had. This doesn't taste anything like Jack Daniels and I'm baffled to see that on different reviews. The flavor is truly bad and doesn't taste like bourbon. It tastes like dirty sock water... Which wasn't even a thing until I tried this. Never again.,"Whatever This Is, It'S NOT Bourbon"
Lonehand Whiskey 1.75l,,
Lonehand Whiskey 1.75l,"Not good at all. I saw they were from Houston and wanted to support a (somewhat) local company, but this tastes bad.",No
Lonehand Whiskey 1.75l,,
Lonehand Whiskey 1.75l,,
Lonehand Whiskey 1.75l,,
Lonehand Whiskey 1.75l,,
Lonehand Whiskey 1.75l,,
Lonehand Whiskey 1.75l,"Normally a Maker Mark and Jack Daniels drinker but decided to try Lonehand. Very glad I did! Very smooth, great taste with an attractive price.",Great Flavors
Lonehand Whiskey 1.75l,,2 Ratings-Only Reviews
Lonehand Whiskey 1.75l,,1 Review In Another Language
Lonehand Whiskey 1.75l,I was turned on to Lonehand over a year ago. Love it,Great Whiskey
Lonehand Whiskey 1.75l,I only bought this on the recommendation of an total wine employee. Never again. I returned it and got my Jack Daniels.,Terrible
Lonehand Whiskey 1.75l,This is great for cocktails or neat. Does the job for a good price.,Good Whisky
Lonehand Whiskey 1.75l,,Great Taste
Lonehand Whiskey 1.75l,A Total Wine employee recommended this to me after finding out I was a Jack Daniels fan. I bought a fifth and poured it on the rocks to sip before supper. What a disappointment. To me the taste was terrible and nothing like other bourbons or whiskeys. I would not recommend it or ever purchase it again.,Terrible Whisky
Lonehand Whiskey 1.75l,I bought this a few times,Good
Lonehand Whiskey 1.75l,,Lovely Flavor
Lonehand Whiskey 1.75l,I am glad I bought this lonehand whiskey good whiskey at a great price,Good Whiskey Great Price
Lonehand Whiskey 1.75l,"good drink, easy to mix with and enjoy",Good Drink
Lonehand Whiskey 1.75l,I honestly don't drink sour mash as often as I should but this is good stuff if you're looking for something to bring to a party where you know drinks are being ran through.,For The Price You Can'T Go Wrong
Lonehand Whiskey 1.75l,"Bought this after tasting in store. Compared it to THE quintessential Tennessee whiskey, the (until now) the incomparable Jack Daniels. This --- to me at least --- tastes exactly the same. Smooth, mellow, & no ""bite."". Make no mistake, other than costing $5 less than JD, this is a fine whiskey. One that will replace JD on my bar.",Great Charcoal Filtered TENNESSEE Whiskey - JD!
Lonehand Whiskey 1.75l,I tasted this at the store and was told it was pretty much a dupe of Jack Daniels. It seemed okay and I bought it. The bottle shape looks the same. Later I compared the two at home and I find Lonehand harsh in comparison.,Just Okay
Lonehand Whiskey 1.75l,Enjoy every time I buy it,Enjoy It As Compared To The More Expensive Ones
Lonehand Whiskey 1.75l,kind of a so-so taste maybe good for mixing for the price. I drink it with water and ice so not especially to my liking.,Not Bad For The Cost
Lonehand Whiskey 1.75l,This whiskey is smooth! Very good sipping - deadly mixing. Mixing this whiskey with lemonade 60/40 tastes kind of like an Arnold Palmer (no artificial sweeteners version). You have no idea there is booze in the mix. That's why I'm calling it deadly. Not in a bad way. One can get carried away drinking that mix. I've tried it multiple times with two different bottles. Same outcome. I had my friend who doesn't like whiskey try the mix and she was shocked with the taste. I do want to reiterate it's good sipping strait too. I do recommend this whiskey I will buy again!,Deadly!
Lonehand Whiskey 1.75l,I thought I’d try it but won’t again. I didn’t enjoy it at all.,No
Lonehand Whiskey 1.75l,"Unfortunately it tasted like bad unaged moonshine. I love Whiskey and Bourbon, but this falls short in so many ways.",Unfortunately....
Lonehand Whiskey 1.75l,The store hand did describe it to me exactly how it tasted. Smooth like Jack but does have an alcohol bite. It is a good whiskey and maybe i'm not too familiar with sour mash but would definitely buy again. Great for the price!,Smooth But Does Pack A Punch
Lonehand Whiskey 1.75l,"Disclaimer: This was my first Sour Mash I've tried (just wanted to try something new). I bought this a few weeks ago and have had trouble making a dent in it. I have no doubt those that have a palette for sour whiskey would like it (definitely seems to be good quality for the price), but for me I won't be purchasing this bottle again.","Emphasis On The ""Sour"""
Lonehand Whiskey 1.75l,I bought this because of the price. Got a .750 just in case. Next time I'll get the 1.75!!! Really mixes well.,Surprisingly Tasty!
Lonehand Whiskey 1.75l,"Was given a tasting and bought immediately. I drink whiskey neat, and this is the first Spirits Direct product that I thought was excellent. Tastes close to Genteman Jack, slightly less smokey. My new favorite for the price break, but would buy even at $50 for 1.75 ltr.",Close To Gentleman Jack
Lonehand Whiskey 1.75l,"Despite the low price, it has good sippability.",Not Bad For House Brand.
Lonehand Whiskey 1.75l,Smooth taste but no outstanding features,Smooth Taste
Lonehand Whiskey 1.75l,,Really Good Everyday Whiskey
Lonehand Whiskey 1.75l,Jack flavor and sometimes better for less,Great Price
Lonehand Whiskey 1.75l,Great alternative to the typical big names.,Hidden Gem
Lonehand Whiskey 1.75l,"Long time Whiskey/Bourbon drinker. Was giving a taste at TW this afternoon, for the price point, this is great alternative. With hoilidays approching, great whiskey to have in stock for non regular whiskey drinkers, especially for those who mix it with coke.",4 Out Of 5
Lonehand Whiskey 1.75l,Great flover - no after taste- very smooth . Wish I had purchased the 1.5 not the 750,Smooth
Lonehand Whiskey 1.75l,"Saw this and gave it a shot, great flavor for a less expensive whiskey! Drank half the bottle first night no hangover. Solid",Great For The Price
Lonehand Whiskey 1.75l,I bought this to try and sample. I'm more of a neat sipper and I think that this would be better mixed.,Decent Whiskey
Lonehand Whiskey 1.75l,,2 Ratings-Only Reviews
Lonehand Whiskey 1.75l,,1 Review In Another Language
Lonehand Whiskey 1.75l,"On occasion, I like my JD and cokes. Lonehand is an excellent substitute, especially if you want to save a few bucks! Enjoy!",Excellent Jack Alternative
Lonehand Whiskey 1.75l,smooth,Smooth
Lonehand Whiskey 1.75l,"Maybe an okay mixer, definitely not for sipping.",Meh
